SignalId;Received;Average Sending;Average Confirming;Average Purchase Time Distribution;y64zivPOMCOK4vB;;;texSaMIEYAQ9VtH;;;4v7SjpBVS5LaGvi;;;3wC8enZlKXdY89c;;;nfhDA6K47pTiUrI;;;6l3bHYYUUIz5ABQ;;;xGI0OANbngry3Ca;;;YQmlRBTYAXAs83h;;;lbWymdYoEKSrA9X;;;z6272FfCB9YOoq9;;;4OwrbE3Fuge7WHe;;;Gqxlpueb2Ac184V;;;U2UbkkUGFpNWmPc;;;eHlqUl1lXl1Efm5;;;3hKz4vhnvUJXk63;;;AfkNKAb7wUlPaL6;;;RUdoFBNdkCE0h6d;;;Q8UlTFNG8p8ZtaZ;;;fRTNU7vUlnbt0Hg;;;QTmMfEaoZjt4KoW;;;
;;;;;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;
4980bf34-b592-4955-b3ca-98d32e1fdf5a;2018-07-25T12:59:58.918Z;0;3119;1532523599000;0;3119;2018-07-25T12:59:59.000Z;0;3119;n/a;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;0;3119;2018-07-25T12:59:59.000Z;
0eb22a29-94b4-4ce1-8410-b00060554487;2018-07-25T12:59:58.923Z;1;1739;1532523599000;1;1739;2018-07-25T12:59:59.000Z;1;1739;n/a;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;1;1739;2018-07-25T12:59:59.000Z;
e4e0ce32-0c72-4e5c-9c28-f5e538de1cce;2018-07-25T12:59:58.931Z;0;1313;1532523599000;0;1313;2018-07-25T12:59:59.000Z;0;1313;n/a;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;0;1313;2018-07-25T12:59:59.000Z;
103303d0-f032-44e5-901e-f6e6d79583c8;2018-07-25T12:59:58.936Z;0;2390;1532523599000;0;2390;2018-07-25T12:59:59.000Z;0;2390;n/a;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;0;2390;2018-07-25T12:59:59.000Z;
441cd4f1-fd37-4e92-b58a-10b63478ba7c;2018-07-25T13:59:58.912Z;1;665;1532527199000;1;665;2018-07-25T13:59:59.000Z;1;665;n/a;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;1;665;2018-07-25T13:59:59.000Z;
4d517fa6-0cb6-456e-864c-1c8b462f38ad;2018-07-25T13:59:58.915Z;0;1316;1532527199000;0;1316;2018-07-25T13:59:59.000Z;0;1316;n/a;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;0;1316;2018-07-25T13:59:59.000Z;
4470e003-4f82-4e59-91f1-9804b1ddb065;2018-07-25T13:59:58.917Z;1;1922;1532527199000;1;1922;2018-07-25T13:59:59.000Z;1;1922;n/a;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;1;1922;2018-07-25T13:59:59.000Z;
0d990cae-1256-4b4a-ae28-1aae458923fe;2018-07-25T13:59:58.918Z;1;2353;1532527199000;1;2353;2018-07-25T13:59:59.000Z;1;2353;n/a;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;1;2353;2018-07-25T13:59:59.000Z;
2bfa2780-4828-4c1f-ab68-6f262992f9b0;2018-07-25T13:59:58.919Z;1;2421;1532527199000;1;2421;2018-07-25T13:59:59.000Z;1;2421;n/a;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;1;2421;2018-07-25T13:59:59.000Z;
ebfd5df2-0e81-4b82-8fe9-d19d8b172e21;2018-07-25T13:59:58.921Z;0;1009;1532527199000;0;1009;2018-07-25T13:59:59.000Z;0;1009;n/a;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;0;1009;2018-07-25T13:59:59.000Z;
6c733391-fbb4-42a1-bfd3-d4b062c4bed8;2018-07-25T13:59:58.924Z;0;2206;1532527199000;0;2206;2018-07-25T13:59:59.000Z;0;2206;n/a;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;0;2206;2018-07-25T13:59:59.000Z;
55d4b377-5b74-4c6c-a9d3-61c5470f9910;2018-07-25T13:59:58.925Z;0;1913;1532527199000;0;1913;2018-07-25T13:59:59.000Z;0;1913;n/a;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;0;1913;2018-07-25T13:59:59.000Z;
51b63636-5cf6-4afa-9416-6e1f4d0a38ed;2018-07-25T13:59:58.926Z;0;1472;1532527199000;0;1472;2018-07-25T13:59:59.000Z;0;1472;n/a;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;0;1472;2018-07-25T13:59:59.000Z;
68e0eea7-506d-4077-8032-0bda79667f78;2018-07-25T13:59:58.927Z;0;2604;1532527199000;0;2604;2018-07-25T13:59:59.000Z;0;2604;n/a;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;0;2604;2018-07-25T13:59:59.000Z;
6157b71b-d236-4d0e-a541-97244b38d6f8;2018-07-25T13:59:58.929Z;0;1118;1532527199000;0;1118;2018-07-25T13:59:59.000Z;0;1118;n/a;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;0;1118;2018-07-25T13:59:59.000Z;
12634e52-793e-43fe-855c-1d302104020f;2018-07-25T13:59:58.930Z;0;894;1532527199000;0;894;2018-07-25T13:59:59.000Z;0;894;n/a;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;0;894;2018-07-25T13:59:59.000Z;
572cc7fa-b348-4efe-b76b-79a37c9ca910;2018-07-25T13:59:58.931Z;0;2068;1532527199000;0;2068;2018-07-25T13:59:59.000Z;0;2068;n/a;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;0;2068;2018-07-25T13:59:59.000Z;
f41a83d0-3195-4f2a-9cf3-3283cf55c013;2018-07-25T13:59:58.932Z;0;2756;1532527199000;0;2756;2018-07-25T13:59:59.000Z;0;2756;n/a;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;0;2756;2018-07-25T13:59:59.000Z;
e7ccd7db-a7fc-4832-894c-afe8991dce06;2018-07-25T13:59:58.935Z;0;1979;1532527199000;0;1979;2018-07-25T13:59:59.000Z;0;1979;n/a;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;0;1979;2018-07-25T13:59:59.000Z;
7731dde7-0256-4af2-bfcb-6de5407af5ab;2018-07-25T13:59:58.934Z;0;2878;1532527199000;0;2878;2018-07-25T13:59:59.000Z;0;2878;n/a;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;0;2878;2018-07-25T13:59:59.000Z;
7c12090a-17a4-4062-98a1-94fbeb57aa7e;2018-07-25T13:59:58.916Z;0;1392;1532527199000;0;1392;2018-07-25T13:59:59.000Z;0;1392;n/a;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;0;1392;2018-07-25T13:59:59.000Z;
3b313fda-71a7-44fc-91e8-45cb42a0809c;2018-07-25T13:59:58.922Z;0;2519;1532527199000;0;2519;2018-07-25T13:59:59.000Z;0;2519;n/a;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;0;2519;2018-07-25T13:59:59.000Z;
da872576-955f-4d5c-90e1-29c0dfd75454;2018-07-25T13:59:58.928Z;0;1601;1532527199000;0;1601;2018-07-25T13:59:59.000Z;0;1601;n/a;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;0;1601;2018-07-25T13:59:59.000Z;
78454b28-b3bd-4b6f-a17e-31d9167308b8;2018-07-25T13:59:58.933Z;0;1780;1532527199000;0;1780;2018-07-25T13:59:59.000Z;0;1780;n/a;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;0;1780;2018-07-25T13:59:59.000Z;
486c97e3-c7de-4dd2-81f9-6a8ef1e0bceb;2018-07-25T14:59:58.907Z;1;6331;1532530802000;1;6331;2018-07-25T15:00:02.000Z;1;6331;n/a;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;1;6331;2018-07-25T15:00:02.000Z;
5e398319-9f28-4f6a-8c10-d41c86f01ce5;2018-07-25T14:59:58.911Z;1;4549;1532530802000;1;4549;2018-07-25T15:00:02.000Z;1;4549;n/a;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;1;4549;2018-07-25T15:00:02.000Z;
3075f515-fccc-4b1f-aebc-74a16eb64462;2018-07-25T14:59:58.914Z;0;6487;1532530802000;0;6487;2018-07-25T15:00:02.000Z;0;6487;n/a;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;0;6487;2018-07-25T15:00:02.000Z;
